block,lam,train,test,learned_over_loc,perfect_over_loc,capture,pred_corr
ABC,10.0,contact-high-school,congress-bills,0.9819338223566714,1.066851977621039,-0.27024148404015225,0.5700508281390438
ABC,10.0,contact-high-school,tags-math-sx,1.0951900845497962,1.1319030898951705,0.7216668284681437,0.9331797110120114
ABC,10.0,contact-high-school,tags-ask-ubuntu,1.1493479860750864,1.1923896562998082,0.7762786677177262,0.9392291943866821
ABC,10.0,email-Enron,contact-primary-school,1.049016308725814,1.1318799492854903,0.3716737001445515,0.6575916730022204
ABC,10.0,email-Enron,contact-high-school,0.9587404583347359,1.3149893580660719,-0.1309870972104701,0.22457838947468287
ABC,10.0,email-Enron,email-Eu,1.6693350219235088,1.6725121109900603,0.9952757890681341,0.8206955995250625
ABC,10.0,email-Enron,NDC-classes,2.0263381664310507,4.08325149712881,0.33287526735551703,0.7600215335058409
ABC,10.0,email-Enron,NDC-substances,1.8069890860270563,1.9382074303228396,0.8601393038950558,0.939487854121941
ABC,10.0,email-Enron,DAWN,1.0436123685440424,1.0417909408473682,1.0435842711301115,0.9283109879256035
ABC,10.0,email-Enron,congress-bills,1.0490668630614457,1.066851977621039,0.7339627757848685,0.7402640122872626
ABC,10.0,email-Enron,tags-math-sx,1.1299015476379317,1.1319030898951705,0.984825660575279,0.9584250264578872
ABC,10.0,email-Enron,tags-ask-ubuntu,1.1955390544192535,1.1923896562998082,1.0163698931637855,0.9646694959994189
ABC,10.0,email-Eu,contact-primary-school,1.0600645410840883,1.1318799492854903,0.45544862133713865,0.7774440931476988
ABC,10.0,email-Eu,contact-high-school,0.986716153387947,1.3149893580660719,-0.04217236637329997,0.3332971107568532
ABC,10.0,email-Eu,email-Enron,1.2419873679007696,1.80346655331272,0.3011791429313982,0.6530521149638361
ABC,10.0,email-Eu,NDC-classes,1.8127780311425843,4.08325149712881,0.26361068239144964,0.7193416449552931
ABC,10.0,email-Eu,NDC-substances,1.7255249872018001,1.9382074303228396,0.7733097860375558,0.9305371542516911
ABC,10.0,email-Eu,DAWN,0.9346105728218478,1.0417909408473682,-1.5646794700548143,0.9364521309837313
ABC,10.0,email-Eu,congress-bills,0.9860179774374822,1.066851977621039,-0.20914897449671715,0.6399110085134779
ABC,10.0,email-Eu,tags-math-sx,1.1087445256210329,1.1319030898951705,0.8244274315897919,0.9585738564141474
ABC,10.0,email-Eu,tags-ask-ubuntu,1.1902699028861383,1.1923896562998082,0.9889819782703567,0.9631153631096544
ABC,10.0,NDC-classes,contact-primary-school,1.013945451745763,1.1318799492854903,0.10574353282146129,0.26760490216405086
ABC,10.0,NDC-classes,contact-high-school,0.9077646189074088,1.3149893580660719,-0.292820626255075,0.020049989540319734
ABC,10.0,NDC-classes,email-Enron,1.8892611153593502,1.80346655331272,1.106780502178835,0.6248540089499921
ABC,10.0,NDC-classes,email-Eu,1.713030281012622,1.6725121109900603,1.0602489819297254,0.6579536800321595
ABC,10.0,NDC-classes,NDC-substances,1.9147054046445502,1.9382074303228396,0.9749500750913875,0.8961170609876516
ABC,10.0,NDC-classes,DAWN,1.1016607500023232,1.0417909408473682,2.4326025674706786,0.7744686918583585
ABC,10.0,NDC-classes,congress-bills,1.164177993095494,1.066851977621039,2.4558434759576295,0.6399598132937079
ABC,10.0,NDC-classes,tags-math-sx,1.062403091727556,1.1319030898951705,0.47309802808372875,0.7432264986663041
ABC,10.0,NDC-classes,tags-ask-ubuntu,1.0836831771884035,1.1923896562998082,0.43496713283793564,0.807630154721182
ABC,10.0,NDC-substances,contact-primary-school,1.061727338190181,1.1318799492854903,0.46805703615001637,0.6138197057085707
ABC,10.0,NDC-substances,contact-high-school,0.9815569322078885,1.3149893580660719,-0.0585513996578985,0.24140820457457735
ABC,10.0,NDC-substances,email-Enron,1.611036067873688,1.80346655331272,0.7604996939254849,0.73691886937802
ABC,10.0,NDC-substances,email-Eu,1.7528020724203164,1.6725121109900603,1.1193881271700143,0.822182722342615
ABC,10.0,NDC-substances,NDC-classes,2.3943840690764473,4.08325149712881,0.4522446742910618,0.8094480988180742
ABC,10.0,NDC-substances,DAWN,1.087982318950501,1.0417909408473682,2.105296439049698,0.9466370447038799
ABC,10.0,NDC-substances,congress-bills,1.0888813181421277,1.066851977621039,1.3295241413195813,0.810546766984333
ABC,10.0,NDC-substances,tags-math-sx,1.1776770646851784,1.1319030898951705,1.3470273124487575,0.9506668384133278
ABC,10.0,NDC-substances,tags-ask-ubuntu,1.2537705862224735,1.1923896562998082,1.3190448546101305,0.959961524551465
ABC,10.0,DAWN,contact-primary-school,1.0355763031583998,1.1318799492854903,0.2697627907134322,0.731494121782603
ABC,10.0,DAWN,contact-high-school,0.9875395474219243,1.3149893580660719,-0.03955832874665568,0.324986377720804
ABC,10.0,DAWN,email-Enron,1.155868439127356,1.80346655331272,0.19399493169280665,0.5913452434197737
ABC,10.0,DAWN,email-Eu,1.3544866193626302,1.6725121109900603,0.5271081569680006,0.852523106974917
ABC,10.0,DAWN,NDC-classes,2.0600140214893385,4.08325149712881,0.34379745618430624,0.7388041609301115
ABC,10.0,DAWN,NDC-substances,1.656156266708454,1.9382074303228396,0.6993722768563758,0.9377230207569267
ABC,10.0,DAWN,congress-bills,1.0386377248243368,1.066851977621039,0.5779593394134255,0.8999915768737893
ABC,10.0,DAWN,tags-math-sx,1.1013692300428617,1.1319030898951705,0.7685129296320844,0.9666557708579131
ABC,10.0,DAWN,tags-ask-ubuntu,1.158631354707303,1.1923896562998082,0.8245316185819351,0.9718756163246489
ABC,10.0,congress-bills,contact-primary-school,1.0301301915127772,1.1318799492854903,0.22846681149044215,0.7479943834916396
ABC,10.0,congress-bills,contact-high-school,0.9844532872221596,1.3149893580660719,-0.04935631118870785,0.34062445087714155
ABC,10.0,congress-bills,email-Enron,1.0956114761176026,1.80346655331272,0.11899870097067909,0.4852985603248313
ABC,10.0,congress-bills,email-Eu,1.3138788536318107,1.6725121109900603,0.4667259496185487,0.7816745579741361
ABC,10.0,congress-bills,NDC-classes,2.2904398270986523,4.08325149712881,0.41853213346375984,0.7678783784427043
ABC,10.0,congress-bills,NDC-substances,1.6366890564831,1.9382074303228396,0.6786229099294318,0.918193477425957
ABC,10.0,congress-bills,DAWN,1.035175358231519,1.0417909408473682,0.8416981651595008,0.9640688061759511
ABC,10.0,congress-bills,tags-math-sx,1.0814524865390767,1.1319030898951705,0.6175176533302648,0.9438575997494979
ABC,10.0,congress-bills,tags-ask-ubuntu,1.1253155227046006,1.1923896562998082,0.6513630988004706,0.9510095005466617
ABC,10.0,tags-math-sx,contact-primary-school,1.0427715774049764,1.1318799492854903,0.32432206439801997,0.7724257462115474
ABC,10.0,tags-math-sx,contact-high-school,0.9875294728899194,1.3149893580660719,-0.039590312468476344,0.3407063444754849
ABC,10.0,tags-math-sx,email-Enron,1.0353598429626472,1.80346655331272,0.044009103822501776,0.4774325441906657
ABC,10.0,tags-math-sx,email-Eu,1.2649694967273732,1.6725121109900603,0.3939995910814006,0.8213400684227048
ABC,10.0,tags-math-sx,NDC-classes,1.8539723761290456,4.08325149712881,0.27697136510734954,0.6866705384590488
ABC,10.0,tags-math-sx,NDC-substances,1.6198928438406242,1.9382074303228396,0.6607204588300025,0.9183354253186645
ABC,10.0,tags-math-sx,DAWN,0.9958475572023263,1.0417909408473682,-0.09936227118789985,0.9722527498015551
ABC,10.0,tags-math-sx,congress-bills,1.0221764584123552,1.066851977621039,0.3317247926166959,0.8488799426785241
ABC,10.0,tags-math-sx,tags-ask-ubuntu,1.1739265148589988,1.1923896562998082,0.9040325670521622,0.9772700875801511
ABC,10.0,tags-ask-ubuntu,contact-primary-school,1.0370373053694493,1.1318799492854903,0.28084106469643744,0.7676583254720262
ABC,10.0,tags-ask-ubuntu,contact-high-school,0.9873780076403867,1.3149893580660719,-0.04007117077576214,0.34729533084517594
ABC,10.0,tags-ask-ubuntu,email-Enron,1.0821682454780632,1.80346655331272,0.10226716362900327,0.5361054852211546
ABC,10.0,tags-ask-ubuntu,email-Eu,1.2993140726586678,1.6725121109900603,0.4450686727678748,0.8494785546548238
ABC,10.0,tags-ask-ubuntu,NDC-classes,1.8795916139479112,4.08325149712881,0.2852805276400598,0.7132075335875363
ABC,10.0,tags-ask-ubuntu,NDC-substances,1.6211725635842715,1.9382074303228396,0.662084463955401,0.9300984476408182
ABC,10.0,tags-ask-ubuntu,DAWN,0.9996699372064319,1.0417909408473682,-0.007897950772956816,0.9726501858000429
ABC,10.0,tags-ask-ubuntu,congress-bills,1.0146472930168562,1.066851977621039,0.21910036977345207,0.8224082221516577
ABC,10.0,tags-ask-ubuntu,tags-math-sx,1.1001137147805071,1.1319030898951705,0.7589944622227737,0.9736112138463907
